imdbid, kaggleid
tt0230898,65123
tt0077337,100888
tt0017418,262806
tt1266037,62871
tt0125111,63536
tt0060747,41979
tt0102569,31647
tt0083805,72574
tt1861982,72066
tt4373868,322039
tt4219894,315226
tt4635162,355636
tt3919208,347331
tt3850798,304274
tt4019578,313653
tt3980868,289781
tt3121604,237214
tt2878406,191112
tt3021806,254725
tt3319518,304134
tt3360350,252431
tt2290845,100783
tt2321513,114564
tt2022444,224714
tt2606516,337456
tt2343847,77745
tt3783464,306391
tt3610936,306406
tt1213838,30065
tt1219390,310458
tt1634331,312597
tt0833463,306411
tt0833444,227600
tt0233562,302472
tt0267277,302435
tt0063404,20622
tt0064506,166874
tt0066070,21466
tt0272118,304701
tt0071205,159365
tt0245977,303966
tt0157339,44059
tt0079355,241174
tt0244585,60730
tt0156014,366120
tt0253618,353813
tt0082796,84693
tt0085743,25499
tt0085913,21462
tt0123102,62803
tt0086170,54256
tt0253514,122895
tt0089413,188719
tt0266260,96112
tt0090812,96159
tt0395453,252073
tt0091328,170845
tt0260411,228650
tt0093578,41903
tt0096252,61271
tt0300160,54656
tt0260494,98122
tt0100095,27624
tt0259877,153170
tt0261296,301671
tt0102825,107745
tt0101244,55627
tt0254683,230437
tt0267617,118809
tt0104561,33202
tt0105500,161402
tt0126234,45002
tt0106204,96147
tt0107166,54814
tt0107321,81551
tt0107311,32295
tt0290331,161442
tt0032686,56598
tt2378401,266764
tt3809308,325690
tt1065329,42436
tt0003016,127017
tt0128974,225403
tt0073803,78329
tt0077610,72111
tt3748440,288171
tt3741316,333091
tt2574666,221444
tt0111308,143881
tt0110280,143980
tt0109922,318562
tt0121989,159657
tt0112459,46375
tt0135666,232728
tt0135641,305899
tt0116763,97449
tt0116898,325555
tt0117437,21566
tt0116690,141613
tt0115484,66292
tt0116407,118632
tt0233422,134446
tt0118983,13986
tt0135161,361992
tt0119428,161238
tt0119239,21906
tt0118931,54969
tt0225029,165016
tt0118673,46373
tt0210609,103048
tt0173080,45533
tt0211634,54959
tt0111156,74405
tt4881032,366742
tt3144266,324986
tt4820312,366551
tt2184211,124217
tt3865478,314371
tt2445488,215711
tt3997238,288301
tt0176097,84994
tt0074080,88950
tt1424746,35652
tt3637028,284682
tt0229664,65592
tt2474976,312831
tt4272866,315465
tt1603933,90992
tt1870548,355389
tt1332125,50535
tt0089861,250638
tt0111157,75133
tt1594534,43409
tt0078655,67467
tt0403783,51129
tt0156917,169090
tt3329956,228198
tt3727096,299851
tt0117026,367006
tt3263430,277435
tt3358304,365188
tt4103474,355436
tt0245910,121652
tt3561236,347548
tt1734580,179805
tt2167895,150161
tt0085667,169089
tt0152836,20929
tt0216817,62883
tt0226847,161227
tt0216707,165066
tt0195002,142412
tt0209263,305337
tt0281913,227832
tt0207341,161226
tt0233856,39347
tt0220594,319920
tt0214931,117345
tt0206067,211275
tt0255097,363105
tt0255111,35064
tt0255305,304755
tt0255309,81782
tt0232079,159666
tt0250690,166231
tt0250483,165573
tt0248012,56666
tt0252277,232496
tt0250415,157800
tt0218533,41381
tt0286504,271484
tt0220596,232711
tt0263491,348762
tt0249588,325140
tt0247944,276846
tt0111158,75134
tt3714626,267831
tt2310800,199571
tt3626440,297603
tt3294200,294741
tt0184596,53554
tt3631388,262113
tt0107982,88126
tt2226301,89604
tt0067197,17875
tt5074414,362077
tt0165904,171174
tt4483262,365340
tt1408972,44282
tt2948712,339342
tt4522158,359070
tt3493688,366763
tt0049087,86413
tt0021768,85262
tt0076660,66013
tt0046945,174278
tt3509270,298844
tt3427066,343878
tt0020945,85610
tt0183451,150218
tt0183449,92673
tt0058311,31396
tt0004150,199989
tt3880688,336033
tt2474310,254005
tt0064574,117999
tt2210809,115871
tt4490654,348929
tt2634384,270696
tt0117549,27766
tt3826188,321224
tt0054763,58227
tt0022778,247780
tt0068821,127987
tt0106758,55325
tt0054861,84249
tt3630326,344043
tt0042935,74437
tt0057652,3012
tt0019509,3565
tt0075701,206018
tt4125220,355594
tt0093763,89183
tt0021810,128368
tt0113017,116789
tt1224376,26651
tt0098732,107393
tt0403057,25354
tt3282858,306952
tt4224478,347258
tt0167956,50189
tt0168265,60810
tt0178544,280182
tt0375571,63825
tt1779826,80277
tt3073490,282762
tt2351524,125619
tt3733622,280755
tt2204080,300654
tt0145393,127471
tt0353168,15089
tt3568218,337549
tt4057632,364137
tt3076658,312221
tt1831829,62796
tt2065968,91417
tt0464636,50010
tt1743360,60695
tt0060450,4728
tt0065769,11913
tt0058135,4727
tt0079200,10516
tt1022885,70044
tt1677642,130515
tt0099377,86252
tt2980626,324325
tt5184298,367326
tt1291570,339527
tt0061626,42693
tt0062987,317260
tt1307858,70448
tt1680679,82941
tt1482989,53807
tt2186566,235044
tt1239228,58720
tt1175505,14558
tt0276409,39317
tt0385363,74922
tt2521188,251584
tt2343536,167424
tt1927068,133521
tt2370378,61580
tt3671676,278867
tt0045661,27560
tt0097038,81274
tt1572008,50652
tt2201251,170752
tt3593046,360203
tt3569782,270766
tt0117621,75140
tt3962210,328739
tt0047327,57991
tt0058680,293395
tt0059444,329868
tt0173184,104945
tt0071404,198531
tt0060538,56978
tt0074423,57310
tt0092694,57914
tt0403452,45990
tt0139681,60018
tt0101460,64948
tt0107485,60191
tt0115564,59857
tt0033941,64032
tt0052781,78812
tt0055585,121464
tt0077925,8430
tt0240659,61217
tt0044562,75532
tt0047026,155956
tt1417038,42579
tt1655628,56922
tt3056858,293264
tt2217859,157827
tt3765088,271983
tt0056969,70449
tt0057422,36324
tt2616594,293189
tt0061728,19548
tt1065307,134881
tt0168780,61208
tt3276924,336004
tt3619102,368256
tt3343784,246133
tt1456606,211166
tt4298966,343426
tt1718766,51285
tt0117622,75142
tt3921454,291006
tt1929449,276536
tt3077818,200823
tt3841866,327383
tt3136112,287426
tt0411743,23857
tt3774790,332502
tt3661798,266058
tt0363728,40635
tt1671496,73132
tt0109673,122368
tt4440036,329206
tt0103615,250029
tt0076316,198511
tt0076897,59959
tt0078528,11530
tt2645164,207402
tt0070887,49907
tt0074284,67177
tt0080094,107812
tt0089057,198474
tt0113007,183964
tt0140439,24195
tt0054242,71995
tt0047372,274131
tt0048739,62034
tt0049153,220565
tt0050813,217648
tt0470082,63074
tt0081541,60175
tt0080929,24260
tt0082726,53179
tt0086420,58833
tt0083618,52557
tt3708528,271388
tt3681154,266563
tt0046313,93863
tt0068375,33126
tt0081165,130719
tt0343663,39850
tt2124186,79212
tt4195278,332534
tt0902955,27721
tt2905772,193544
tt4119270,297308
tt1258201,117340
tt3409440,277153
tt0374627,33624
tt2279339,333348
tt3595298,362136
tt1322287,15768
tt0042824,73492
tt0062859,84844
tt4370922,318972
tt0118674,232739
tt0367097,92326
tt3268288,297466
tt4097612,330007
tt0006895,134155
tt1828148,84106
tt0298786,70815
tt0313410,65830
tt0214915,84368
tt0291855,237672
tt0082162,60392
tt0117620,75143
tt3115242,257200
tt2524568,214099
tt0042588,66175
tt0043678,69592
tt0070687,85648
tt0053355,131898
tt0045828,101030
tt0042007,85346
tt0042809,36516
tt0045126,244636
tt0059868,111975
tt0100563,145147
tt2979302,259838
tt3528498,253339
tt2281201,184080
tt3242934,257116
tt3638686,319964
tt2042464,280674
tt2569466,145203
tt2070852,189755
tt3216296,347264
tt0085077,137587
tt4067076,337751
tt3400010,293603
tt2827908,261810
tt4228816,329724
tt0098238,4228
tt0096828,59349
tt0103761,76793
tt0103168,50213
tt0055763,71767
tt1670715,301270
tt0478566,19100
tt0093132,31743
tt0112407,118758
tt0072919,156627
tt0107561,92562
tt3685218,285848
tt1074974,273126
tt0211896,79853
tt0084452,207720
tt0062245,164041
tt0062323,20879
tt0134614,20975
tt0072080,10939
tt0130195,63291
tt0044409,65656
tt0090370,65110
tt0401089,42952
tt0149244,64046
tt0125418,64044
tt0211191,84774
tt0193017,65099
tt0151987,140966
tt0115567,44617
tt0198439,80746
tt0237800,364684
tt0110383,37015
tt0182667,207696
tt0103218,63537
tt0281303,72888
tt0056045,63304
tt0135427,63538
tt0084155,59475
tt0063369,65591
tt0057232,20977
tt0067313,65594
tt0083730,41977
tt0217590,59803
tt0270151,238307
tt1494191,189215
tt0081332,254311
tt0081267,254309
tt0086142,202239
tt2659374,193154
tt3451498,253192
tt2293138,169020
tt0136425,210365
tt0129686,19493
tt0271082,70874
tt0063583,50197
tt0218831,174905
tt2055790,167364
tt0114580,119694
tt1863347,83456
tt0095987,132542
tt0086333,127608
tt0137432,82857
tt0069628,38430
tt0129562,203720
tt0068431,199655
tt0033889,68271
tt0276594,130492
tt0091942,270393
tt0082471,40055
tt1161426,21534
tt0261184,71662
tt1217578,65545
tt0114783,92737
tt0126253,62040
tt0084526,59455
tt0120413,263873
tt0119973,80386
tt0254926,77720
tt0108421,83614
tt0182512,74852
tt0459944,126846
tt0080263,72093
tt0079902,72095
tt0106029,60199
tt0808336,116544
tt0094369,227998
tt1512222,363890
tt1087853,16915
tt2419354,252189
tt0914372,30579
tt0082378,40469
tt1150934,19543
tt2637580,212494
tt0459392,48333
tt1727261,63350
tt3765892,296121
tt2924478,320412
tt0089038,84422
tt0085385,67087
tt2062661,92393
tt2837602,242376
tt0482495,12759
tt3214310,353462
tt4050552,317182
tt1998643,315623
tt1672218,315620
tt1337072,282963
tt1321969,317190
tt1061123,335209
tt0827573,282758
tt0100811,92787
tt0390073,55681
tt0385592,30385
tt1351177,22573
tt2070759,320169
tt1559359,54525
tt4601102,358881
tt2402186,191185
tt0342639,72232
tt5034276,367882
tt2669766,227262
tt3577624,321751
tt0440003,79434
tt0056470,18512
tt0040594,43456
tt0037313,43503
tt3646462,265351
tt4192740,333886
tt3345952,268413
tt0425333,64433
tt0470883,30634
tt0826606,49828
tt4126312,320349
tt2226630,352327
tt2198956,172520
tt2215515,224923
tt3394758,337012
tt0057155,28536
tt0044974,219335
tt0301163,133137
tt0199817,92727
tt0080683,119944
tt2950052,300666
tt0076513,41923
tt0085156,85204
tt0088208,282298
tt0102422,27350
tt0108045,30361
tt0110263,145081
tt0117879,293830
tt0145010,76287
tt0221837,213914
tt1105740,46734
tt1222698,44951
tt1753658,79722
tt2788526,268092
tt0880440,13732
tt0016310,105539
tt4150494,336806
tt0472254,28546
tt3334212,335869
tt0997035,51403
tt3734678,369230
tt2889050,257593
tt4161932,324259
tt0228021,188981
tt0140307,44785
tt0055551,111397
tt0063272,85239
tt0042697,51411
tt0082153,63441
tt0064265,48300
tt1157552,70747
tt0332743,102428
tt3112900,217919
tt0013571,96951
tt0080002,59405
tt1579223,72560
tt0059032,128780
tt0075802,66160
tt0071512,62071
tt0030277,189279
tt0062432,79367
tt0163511,48943
tt3399042,318373
tt0029754,177317
tt3687310,334527
tt0081755,60836
tt0072419,161620
tt0194283,166207
tt4819804,356898
tt3765326,293982
tt4817256,346755
tt2543508,309018
tt3168808,343880
tt0120110,108794
tt1667133,65020
tt3296658,336222
tt4119052,329066
tt0068677,56718
tt3833744,295602
tt0101697,86211
tt0006809,172443
tt2163315,219466
tt4226446,306060
tt2226519,215881
tt1492723,39446
tt0079834,38119
tt0047463,65799
tt3496334,293456
tt3774870,294640
tt4401342,324573
tt5087554,364089
tt2624662,157050
tt5045592,363810
tt1517160,52255
tt4893244,353285
tt2719448,237960
tt3275216,323679
tt2058673,257088
tt0060848,119482
tt0070140,68865
tt0078879,3013
tt0040246,27112
tt0085755,32665
tt1193516,31060
tt1373215,31061
tt1577061,32926
tt3477064,257343
tt1352455,78401
tt3504542,255533
tt0037960,23126
tt4232610,348060
tt2987342,210293
tt3407428,310491
tt2187474,114377
tt2174736,143169
tt3236976,291290
tt1532515,306464
tt4935446,352197
tt1354678,174611
tt0143088,63880
tt0185534,104515
tt0078078,34792
tt3148502,339274
tt2949338,191850
tt0034262,94251
tt0052275,76084
tt0045680,232034
tt0034886,43524
tt0035982,31770
tt0033558,42298
tt0166653,24647
tt3300442,336691
tt5190958,368330
tt0048971,80775
tt0050704,72903
tt0047355,36520
tt3822818,333696
tt0071477,77861
tt1522846,84520
tt4908644,355020
tt2150511,205749
tt2075247,159897
tt1758563,96882
tt0361921,32571
tt0416046,33315
tt2221420,194079
tt0343112,16464
tt1202028,33316
tt3155794,315946
tt1754944,105885
tt4934950,353464
tt0085316,70690
tt0084953,68797
tt0241763,104852
tt0095857,249914
tt3001638,284288
tt0097753,184002
tt0096189,123623
tt0937378,14074
tt0097292,64508
tt0067178,100468
tt0124464,29539
tt1093815,49722
tt0057219,42809
tt4679210,341895
tt1386486,48845
tt3280150,345575
tt1654725,103947
tt1673736,79825
tt3529198,292177
tt4450396,349158
tt2363449,171277
tt5161392,369165
tt0067913,105098
tt0060937,158079
tt0059425,203888
tt0061582,112503
tt0062078,98085
tt0068566,79426
tt0071150,78546
tt0093533,29607
tt2294819,130754
tt2664880,336884
tt3748512,339751
tt3698408,295748
tt0078212,34666
tt2304933,299687
tt0431842,16047
tt0273995,51210
tt0060084,129577
tt0071330,90092
tt0072785,93708
tt0074586,39979
tt0076877,68863
tt0062659,130322
tt0064571,24971
tt0082451,64739
tt0089104,69152
tt0110207,42764
tt0063479,73740
tt0062429,22359
tt0063587,143936
tt0101835,213755
tt4537842,364067
tt4147830,312100
tt0164226,73901
tt3685622,321666
tt3433632,307103
tt2094872,326874
tt1702543,103012
tt2400256,255869
tt0830581,56255
tt2306687,354625
tt0483200,75393
tt3530690,293082
tt3754940,341744
tt0272018,17007
tt0208993,26571
tt4718770,353311
tt0083325,134743
tt3121562,317953
tt0035361,43783
tt0077699,36361
tt1894616,184440
tt0016627,128899
tt0044490,202727
tt0020987,36789
tt0037823,111570
tt3081268,298026
tt2419986,214758
tt0065010,161076
tt1049956,16422
tt0040305,272255
tt0191076,285908
tt1641401,254918
tt0052570,358980
tt0111562,13591
tt4661600,345637
tt3616916,336882
tt3430416,333555
tt4035268,315868
tt3142872,256546
tt0067511,105085
tt3638690,279179
tt0099826,61535
tt0060975,256375
tt0187579,79435
tt3698558,334028
tt0112326,152539
tt0375100,58384
tt0105502,68437
tt2947556,325039
tt0094730,16079
tt2175928,258147
tt3801730,297859
tt3966942,289174
tt1998204,215740
tt0060672,24563
tt4472596,361042
tt1265621,32206
tt2139851,172721
tt2325993,149722
tt3630556,353257
tt3488056,302666
tt3152098,246594
tt4594834,340275
tt2332623,197599
tt0485774,10124
tt1754257,221801
tt5145828,348150
tt1833845,71744
tt0272183,216983
tt4400058,331836
tt4029998,291868
tt0021836,4540
tt0004194,53385
tt0006177,30982
tt1075380,370524
tt0267601,15701
tt0233600,45438
tt0063477,42649
tt0068178,196253
tt3504226,327016
tt0241715,33318
tt1877727,277069
tt1155650,23150
tt1155651,23151
tt1155652,23153
tt1343089,23166
tt1345776,23167
tt5148864,366548
tt4644382,351694
tt1561457,260928
tt3859076,300693
tt1445208,218275
tt1051981,15706
tt3993802,301816
tt0056103,338438
tt1910615,107100
tt0056104,81409
tt0200052,74082
tt0179901,106155
tt0073633,96460
tt0186532,324194
tt0068463,295389
tt0082904,103122
tt0109331,29395
tt3291148,323656
tt0044177,285959
tt0041243,33923
tt0038205,44001
tt0039311,27034
tt0040809,49502
tt0040764,320853
tt1321862,136793
tt4967094,354072
tt4788638,339562
tt1821680,78570
tt1596363,318846
tt4076980,321621
tt0102932,9048
tt4270878,333088
tt3703148,340816
tt0498719,85304
tt0007338,342831
tt1160313,25041
tt4370256,333968
tt0867205,17223
tt1977903,72246
tt0102475,248706
tt2479478,347969
tt2360334,166178
tt4881242,338930
tt4553712,332827
tt2175672,120149
tt0073586,68982
tt2880448,347497
tt5069564,367735
tt3921418,247777
tt0495241,246355
tt3595848,299579
tt4508712,371818
tt2346046,185744
tt1535103,48009
tt4733536,367551
tt3591436,324291
tt2414166,137366
tt3528756,264397
tt0410214,143546
tt2337981,107235
tt2241691,160564
tt3542188,332179
tt5098836,363683
tt2980554,339145
tt3508566,312452
tt0241524,105157
tt4163138,297789
tt2322517,237584
tt2827708,299511
tt0114860,195867
tt0110573,203066
tt2773898,179375
tt2082232,84186
tt3228360,291146
tt1322355,56685
tt2338424,207936
tt2986300,267094
tt0051530,156135
tt0066511,78101
tt0092800,163706
tt0099430,73954
tt0097913,182843
tt0082752,162056
tt0205430,93064
tt0210209,150958
tt0256155,27009
tt0144039,30922
tt0089050,25568
tt0305556,6884
tt0127624,22162
tt0427206,46431
tt0476576,98456
tt0484831,31377
tt1369845,26736
tt0105551,172760
tt1183696,23205
tt2966934,242093
tt1540052,186121
tt0475994,19446
tt0050604,116733
tt3104572,258435
tt2071465,214215
tt0091035,129455
tt0343594,44142
tt0063854,220916
tt2662228,279570
tt2297108,122326
tt2488366,262165
tt0090982,47680
tt0083872,100215
tt0319736,31525
tt2073661,299145
tt2451550,225283
tt1887748,160128
tt1723124,82743
tt1633329,111662
tt1648201,77910
tt1720114,98525
tt3675486,270926
tt1706433,59426
tt1522296,62684
tt1846526,76808
tt0368147,31557
tt0073640,30059
tt3212568,256314
tt4337072,334376
tt3894188,285020
tt1527835,64655
tt3893620,371507
tt2215267,138735
tt1648099,71482
tt4382872,326425
tt0073891,180929
tt0241446,105153
tt0078010,299165
tt4171032,303867
tt2016955,103502
tt0109627,28138
tt1608290,329833
tt1528763,24712
tt1528764,24713
tt1147764,267048
tt5199588,368239
tt1658797,68419
tt0090003,250096
tt0098444,195752
tt0249261,79236
tt1552987,179308
tt2415496,142635
tt3286484,245739
tt3144582,331351
tt2552394,283596
tt1169834,193309
tt0840304,17306
tt3020666,338614
tt4938602,359983
tt2282973,135799
tt1233459,57440
tt0105385,32517
tt0103045,47647
tt0067354,150677
tt0005622,139238
tt3709678,270646
tt0277558,157239
tt1602474,52776
tt0067924,29960
tt4973112,357681
tt1292566,259694
tt1457726,105952
tt3030580,361025
tt3777462,271433
tt3054798,348689
tt4047752,302797
tt3620762,347944
tt0104115,1877
tt3377996,291537
tt5272052,372631
tt3028018,201223
tt3462002,319152
tt0077429,26702
tt4206218,359746
tt2799040,323149
tt3288948,253286
tt1502417,185497
tt3505682,341045
tt0039216,89645
tt2386404,279690
tt0043852,249567
tt2522328,178314
tt0070731,74057
tt0054640,47240
tt2243123,104194
tt0086631,104171
tt0082371,87953
tt0080964,159862
tt0081631,66759
tt0080442,75808
tt1986161,79781
tt0109321,9287
tt0102655,34421
tt0192013,108228
tt3924144,323968
tt1920846,120172
tt1745701,177112
tt0076593,36748
tt0225394,229056
tt0258247,42195
tt3398252,284460
tt2368817,168112
tt0076052,126947
tt0038497,67927
tt0099496,30452
tt1680102,356482
tt5049302,360551
tt5031892,359460
tt1841584,69985
tt3422094,268854
tt3212002,312993
tt0943232,52116
tt1385633,80041
tt0290321,13755
tt0406222,140733
tt3355014,346472
tt0084573,30644
tt0084079,131897
tt3345472,282069
tt3345474,282070
tt2718314,373541
tt2992894,252028
tt3946792,299585
tt0400913,36771
tt0161052,55254
tt0096318,62900
tt0094233,55776
tt0092144,62898
tt0086523,62896
tt0084845,62897
tt0083268,62894
tt0081665,145912
tt0079411,36772
tt0078143,55558
tt0076170,36767
tt0074818,36766
tt0073581,36765
tt3569544,322270
tt0380728,40836
tt4667094,351819
tt0049865,58074
tt0105120,56975
tt0048981,56068
tt0049867,66177
tt0038794,94641
tt0040614,53834
tt0039015,44099
tt0035189,84085
tt0032746,177790
tt5016028,373481
tt0067532,143437
tt0093312,26028
tt0094590,26360
tt1314218,139230
tt0308213,140595
tt0500144,22305
tt0349136,273085
tt0788006,63011
tt1548018,63160
tt0081915,20363
tt1756791,83728
tt0309150,55534
tt0182015,125464
tt5016760,358532
tt4550098,340666
tt3501046,339339
tt4254838,339888
tt4684410,359204
tt1025102,149232
tt3004544,237710
tt4413794,345139
tt3551400,356483
tt3201722,356486
tt1528854,274167
tt1850457,266294
tt0461674,169382
tt1018902,46914
tt3626180,310972
tt5014528,363486
tt4767950,348634
tt5097970,363484
tt5033114,363482
tt4621642,328848
tt3602128,343284
tt4933782,361751
tt5056034,362886
tt5031014,360604
tt5156770,363476
tt5182120,363478
tt5210048,363479
tt5204384,363480
tt5133810,363483
tt5133572,360603
tt4698718,366630
tt5210078,366631
tt4587740,366018
tt0138074,79720
tt4603080,336681
tt2267968,140300
tt0159568,16308
tt0095262,16157
tt0095512,154738
tt1177161,45528
tt0416080,21442
tt4316236,319089
tt0844347,62691
tt1459998,79280
tt2360446,281524
tt0416881,72443
tt1330229,58550
tt0456821,95164
tt0760185,160297
tt1139641,58551
tt0810400,72592
tt1826714,64882
tt1542840,61888
tt0235452,142499
tt1897945,63465
tt1882164,85377
tt1097268,41835
tt0468652,100923
tt1655400,138853
tt1233473,38000
tt1810510,45079
tt1606595,72505
tt1872823,286007
tt1669801,56232
tt1603463,67560
tt2095657,108646
tt1032764,64228
tt0367174,41198
tt1954498,80618
tt0464762,114661
tt1078600,32695
tt1386449,313676
tt0475557,38011
